section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-040_1_E1_RE_SEC-08_local,1,1.0,2.0,117.5,89.0,93.9
BU-040_1_E1_RE_SEC-08_local,2,2.0,2.0,88.6,68.5,63.7
BU-040_1_E1_RE_SEC-08_local,3,3.0,2.0,82.7,66.9,72.1
BU-040_1_E1_RE_SEC-08_local,4,4.0,2.0,77.4,61.8,63.1
BU-040_1_E1_RE_SEC-08_local,5,5.0,2.0,74.2,58.9,54.6
BU-040_1_E1_RE_SEC-08_local,6,6.0,2.0,71.1,58.8,64.0
BU-040_1_E1_RE_SEC-08_local,7,7.0,2.0,69.7,60.3,55.4
BU-040_1_E1_RE_SEC-08_local,8,8.0,2.0,68.4,45.9,46.4
BU-040_1_E1_RE_SEC-08_local,9,9.0,2.0,64.3,30.7,33.8
BU-040_1_E1_RE_SEC-08_local,10,10.0,2.0,60.7,24.6,24.2
BU-040_1_E1_RE_SEC-08_local,11,11.0,2.0,57.0,15.2,15.8
