section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-159_1_E1_RE_SEC-07_local,1,1.0,2.0,86.2,69.8,67.3
BU-159_1_E1_RE_SEC-07_local,2,2.0,2.0,68.6,52.0,51.3
BU-159_1_E1_RE_SEC-07_local,3,3.0,2.0,62.8,53.7,55.5
BU-159_1_E1_RE_SEC-07_local,4,4.0,2.0,61.0,46.9,44.9
BU-159_1_E1_RE_SEC-07_local,5,5.0,2.0,56.4,38.7,39.0
BU-159_1_E1_RE_SEC-07_local,6,6.0,2.0,53.4,36.2,35.5
BU-159_1_E1_RE_SEC-07_local,7,7.0,2.0,50.5,30.4,31.1
BU-159_1_E1_RE_SEC-07_local,8,8.0,2.0,47.5,23.0,23.9
BU-159_1_E1_RE_SEC-07_local,9,9.0,2.0,44.3,12.5,10.2
BU-159_1_E1_RE_SEC-07_local,10,10.0,2.0,40.5,8.0,7.8
BU-159_1_E1_RE_SEC-07_local,11,11.0,2.0,37.6,13.5,14.1
