section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-159_1_E1_RE_SEC-09_local,1,1.0,2.0,87.7,83.2,80.5
BU-159_1_E1_RE_SEC-09_local,2,2.0,2.0,82.3,74.4,76.5
BU-159_1_E1_RE_SEC-09_local,3,3.0,2.0,78.7,62.3,61.7
BU-159_1_E1_RE_SEC-09_local,4,4.0,2.0,72.2,45.8,45.4
BU-159_1_E1_RE_SEC-09_local,5,5.0,2.0,65.6,37.5,40.3
BU-159_1_E1_RE_SEC-09_local,6,6.0,2.0,60.6,28.2,25.9
BU-159_1_E1_RE_SEC-09_local,7,7.0,2.0,54.8,17.1,16.1
BU-159_1_E1_RE_SEC-09_local,8,8.0,2.0,49.5,10.9,11.2
BU-159_1_E1_RE_SEC-09_local,9,9.0,2.0,44.9,5.9,6.4
BU-159_1_E1_RE_SEC-09_local,10,10.0,2.0,40.5,4.6,3.5
BU-159_1_E1_RE_SEC-09_local,11,11.0,2.0,37.3,4.9,5.5
