section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-079_1_E3_RE_SEC-07_local,1,1.0,2.0,95.3,92.2,90.2
BU-079_1_E3_RE_SEC-07_local,2,2.0,2.0,91.7,86.6,84.8
BU-079_1_E3_RE_SEC-07_local,3,3.0,2.0,89.4,70.1,67.1
BU-079_1_E3_RE_SEC-07_local,4,4.0,2.0,81.5,70.1,68.5
BU-079_1_E3_RE_SEC-07_local,5,5.0,2.0,82.2,77.2,75.4
BU-079_1_E3_RE_SEC-07_local,6,6.0,2.0,80.2,65.8,65.5
BU-079_1_E3_RE_SEC-07_local,7,7.0,2.0,77.5,61.4,61.3
BU-079_1_E3_RE_SEC-07_local,8,8.0,2.0,75.5,62.5,61.9
BU-079_1_E3_RE_SEC-07_local,9,9.0,2.0,74.1,61.9,61.7
BU-079_1_E3_RE_SEC-07_local,10,10.0,2.0,72.7,57.4,58.8
BU-079_1_E3_RE_SEC-07_local,11,11.0,2.0,71.0,56.6,56.0
