section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-079_1_E3_RE_SEC-05_local,1,1.0,2.0,91.7,87.1,84.3
BU-079_1_E3_RE_SEC-05_local,2,2.0,2.0,85.7,84.5,81.1
BU-079_1_E3_RE_SEC-05_local,3,3.0,2.0,87.0,86.5,92.3
BU-079_1_E3_RE_SEC-05_local,4,4.0,2.0,86.2,80.1,78.6
BU-079_1_E3_RE_SEC-05_local,5,5.0,2.0,84.2,73.1,74.7
BU-079_1_E3_RE_SEC-05_local,6,6.0,2.0,81.8,68.6,68.9
BU-079_1_E3_RE_SEC-05_local,7,7.0,2.0,79.6,67.4,65.3
BU-079_1_E3_RE_SEC-05_local,8,8.0,2.0,78.1,67.9,68.3
BU-079_1_E3_RE_SEC-05_local,9,9.0,2.0,77.0,69.4,68.9
BU-079_1_E3_RE_SEC-05_local,10,10.0,2.0,76.4,67.3,69.3
BU-079_1_E3_RE_SEC-05_local,11,11.0,2.0,75.2,44.4,43.7
