section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-226_1_E1_RE_SEC-08_local,1,1.0,2.0,83.7,61.5,57.6
MU-226_1_E1_RE_SEC-08_local,2,2.0,2.0,60.6,30.8,29.0
MU-226_1_E1_RE_SEC-08_local,3,3.0,2.0,47.6,25.5,24.5
MU-226_1_E1_RE_SEC-08_local,4,4.0,2.0,42.4,28.5,28.5
MU-226_1_E1_RE_SEC-08_local,5,5.0,2.0,39.6,30.9,31.2
MU-226_1_E1_RE_SEC-08_local,6,6.0,2.0,38.4,35.8,34.8
MU-226_1_E1_RE_SEC-08_local,7,7.0,2.0,38.4,38.3,38.0
MU-226_1_E1_RE_SEC-08_local,8,8.0,2.0,38.4,39.7,40.7
MU-226_1_E1_RE_SEC-08_local,9,9.0,2.0,38.7,31.8,31.1
MU-226_1_E1_RE_SEC-08_local,10,10.0,2.0,37.1,32.0,26.3
