section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-226_1_E1_RE_SEC-02_local,1,1.0,2.0,108.2,98.9,99.4
MU-226_1_E1_RE_SEC-02_local,2,2.0,2.0,97.7,82.0,78.0
MU-226_1_E1_RE_SEC-02_local,3,3.0,2.0,90.9,69.9,68.5
MU-226_1_E1_RE_SEC-02_local,4,4.0,2.0,83.4,65.8,65.0
MU-226_1_E1_RE_SEC-02_local,5,5.0,2.0,80.3,65.9,69.3
MU-226_1_E1_RE_SEC-02_local,6,6.0,2.0,77.4,57.5,54.6
MU-226_1_E1_RE_SEC-02_local,7,7.0,2.0,73.8,56.6,56.4
MU-226_1_E1_RE_SEC-02_local,8,8.0,2.0,71.9,63.7,63.9
MU-226_1_E1_RE_SEC-02_local,9,9.0,2.0,71.3,61.7,64.6
MU-226_1_E1_RE_SEC-02_local,10,10.0,2.0,69.7,46.6,47.9
MU-226_1_E1_RE_SEC-02_local,11,11.0,2.0,66.8,19.8,160.1
