section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-037_1_E2_RE_SEC-03_local,1,1.0,2.0,97.6,98.4,98.7
MU-037_1_E2_RE_SEC-03_local,2,2.0,2.0,98.1,88.1,84.4
MU-037_1_E2_RE_SEC-03_local,3,3.0,2.0,91.2,82.4,83.1
MU-037_1_E2_RE_SEC-03_local,4,4.0,2.0,90.1,80.9,80.8
MU-037_1_E2_RE_SEC-03_local,5,5.0,2.0,87.0,75.5,74.7
MU-037_1_E2_RE_SEC-03_local,6,6.0,2.0,85.1,65.4,66.8
MU-037_1_E2_RE_SEC-03_local,7,7.0,2.0,80.9,39.6,38.6
MU-037_1_E2_RE_SEC-03_local,8,8.0,2.0,74.0,22.4,157.0
MU-037_1_E2_RE_SEC-03_local,9,9.0,2.0,68.0,14.0,10.0
MU-037_1_E2_RE_SEC-03_local,10,10.0,2.0,62.2,6.4,8.5
MU-037_1_E2_RE_SEC-03_local,11,11.0,2.0,57.0,4.9,4.1
