section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-037_1_E2_RE_SEC-04_local,1,1.0,2.0,99.9,95.3,100.5
MU-037_1_E2_RE_SEC-04_local,2,2.0,2.0,94.9,91.6,93.6
MU-037_1_E2_RE_SEC-04_local,3,3.0,2.0,93.7,88.6,89.5
MU-037_1_E2_RE_SEC-04_local,4,4.0,2.0,91.8,92.1,95.2
MU-037_1_E2_RE_SEC-04_local,5,5.0,2.0,93.2,93.6,93.4
MU-037_1_E2_RE_SEC-04_local,6,6.0,2.0,92.5,84.9,85.5
MU-037_1_E2_RE_SEC-04_local,7,7.0,2.0,90.9,73.8,72.9
MU-037_1_E2_RE_SEC-04_local,8,8.0,2.0,87.8,62.7,60.8
MU-037_1_E2_RE_SEC-04_local,9,9.0,2.0,84.6,50.3,57.6
MU-037_1_E2_RE_SEC-04_local,10,10.0,2.0,80.7,32.7,30.3
MU-037_1_E2_RE_SEC-04_local,11,11.0,2.0,76.0,13.4,20.3
