section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-063_1_E1_RE_SEC-05_local,1,1.0,2.0,89.1,79.7,79.6
MU-063_1_E1_RE_SEC-05_local,2,2.0,2.0,78.3,66.5,61.5
MU-063_1_E1_RE_SEC-05_local,3,3.0,2.0,73.9,56.0,56.6
MU-063_1_E1_RE_SEC-05_local,4,4.0,2.0,67.0,46.1,46.2
MU-063_1_E1_RE_SEC-05_local,5,5.0,2.0,62.6,45.8,46.5
MU-063_1_E1_RE_SEC-05_local,6,6.0,2.0,59.7,48.3,47.4
MU-063_1_E1_RE_SEC-05_local,7,7.0,2.0,58.4,52.0,51.9
MU-063_1_E1_RE_SEC-05_local,8,8.0,2.0,57.8,62.3,57.7
MU-063_1_E1_RE_SEC-05_local,9,9.0,2.0,59.3,88.6,100.3
MU-063_1_E1_RE_SEC-05_local,10,10.0,2.0,63.8,79.2,71.4
MU-063_1_E1_RE_SEC-05_local,11,11.0,2.0,62.9,51.9,57.1
