section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
MU-063_1_E1_RE_SEC-01_local,1,1.0,2.0,112.7,96.5,99.8
MU-063_1_E1_RE_SEC-01_local,2,2.0,2.0,95.6,78.5,79.9
MU-063_1_E1_RE_SEC-01_local,3,3.0,2.0,89.4,64.8,66.6
MU-063_1_E1_RE_SEC-01_local,4,4.0,2.0,79.8,43.8,43.0
MU-063_1_E1_RE_SEC-01_local,5,5.0,2.0,70.8,36.5,35.9
MU-063_1_E1_RE_SEC-01_local,6,6.0,2.0,65.0,37.5,37.3
MU-063_1_E1_RE_SEC-01_local,7,7.0,2.0,60.8,33.0,32.9
MU-063_1_E1_RE_SEC-01_local,8,8.0,2.0,56.5,31.2,29.7
MU-063_1_E1_RE_SEC-01_local,9,9.0,2.0,54.0,31.7,32.4
MU-063_1_E1_RE_SEC-01_local,10,10.0,2.0,51.4,34.6,32.5
MU-063_1_E1_RE_SEC-01_local,11,11.0,2.0,50.3,28.8,30.8
