section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-188_1_E1_RE_SEC-09_local,1,1.0,2.0,85.4,81.1,79.0
BU-188_1_E1_RE_SEC-09_local,2,2.0,2.0,80.5,77.7,73.8
BU-188_1_E1_RE_SEC-09_local,3,3.0,2.0,80.3,91.7,90.8
BU-188_1_E1_RE_SEC-09_local,4,4.0,2.0,85.9,99.0,103.9
BU-188_1_E1_RE_SEC-09_local,5,5.0,2.0,87.5,60.8,59.8
BU-188_1_E1_RE_SEC-09_local,6,6.0,2.0,77.7,29.5,28.8
BU-188_1_E1_RE_SEC-09_local,7,7.0,2.0,70.4,33.8,31.8
BU-188_1_E1_RE_SEC-09_local,8,8.0,2.0,66.3,40.6,42.2
BU-188_1_E1_RE_SEC-09_local,9,9.0,2.0,63.4,41.5,42.4
BU-188_1_E1_RE_SEC-09_local,10,10.0,2.0,61.1,34.5,33.1
BU-188_1_E1_RE_SEC-09_local,11,11.0,2.0,58.0,32.2,36.4
