section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-009_1_E1_RE_SEC-04_local,1,1.0,2.0,49.7,49.9,62.0
R-009_1_E1_RE_SEC-04_local,2,2.0,2.0,49.1,43.9,41.7
R-009_1_E1_RE_SEC-04_local,3,3.0,2.0,45.8,37.1,37.9
R-009_1_E1_RE_SEC-04_local,4,4.0,2.0,43.0,36.8,36.8
R-009_1_E1_RE_SEC-04_local,5,5.0,2.0,42.2,36.0,37.1
R-009_1_E1_RE_SEC-04_local,6,6.0,2.0,40.7,35.1,33.2
R-009_1_E1_RE_SEC-04_local,7,7.0,2.0,40.1,36.2,38.2
R-009_1_E1_RE_SEC-04_local,8,8.0,2.0,39.5,34.9,34.9
R-009_1_E1_RE_SEC-04_local,9,9.0,2.0,38.9,34.3,34.4
R-009_1_E1_RE_SEC-04_local,10,10.0,2.0,38.5,30.0,29.0
R-009_1_E1_RE_SEC-04_local,11,11.0,2.0,37.3,26.1,26.5
