section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-009_1_E1_RE_SEC-08_local,1,1.0,2.0,88.5,73.6,76.4
R-009_1_E1_RE_SEC-08_local,2,2.0,2.0,73.3,51.9,49.3
R-009_1_E1_RE_SEC-08_local,3,3.0,2.0,63.4,46.2,46.7
R-009_1_E1_RE_SEC-08_local,4,4.0,2.0,59.3,47.4,46.8
R-009_1_E1_RE_SEC-08_local,5,5.0,2.0,56.9,48.0,47.2
R-009_1_E1_RE_SEC-08_local,6,6.0,2.0,55.4,48.4,49.5
R-009_1_E1_RE_SEC-08_local,7,7.0,2.0,54.4,46.5,47.1
R-009_1_E1_RE_SEC-08_local,8,8.0,2.0,53.2,47.0,47.6
R-009_1_E1_RE_SEC-08_local,9,9.0,2.0,52.7,40.3,39.0
R-009_1_E1_RE_SEC-08_local,10,10.0,2.0,50.6,31.9,30.9
R-009_1_E1_RE_SEC-08_local,11,11.0,2.0,48.9,36.2,36.0
