section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-009_1_E1_RE_SEC-09_local,1,1.0,2.0,80.3,81.2,81.2
R-009_1_E1_RE_SEC-09_local,2,2.0,2.0,80.7,78.4,77.2
R-009_1_E1_RE_SEC-09_local,3,3.0,2.0,79.0,73.4,76.2
R-009_1_E1_RE_SEC-09_local,4,4.0,2.0,77.0,61.2,60.4
R-009_1_E1_RE_SEC-09_local,5,5.0,2.0,71.9,52.7,53.5
R-009_1_E1_RE_SEC-09_local,6,6.0,2.0,68.9,54.4,53.5
R-009_1_E1_RE_SEC-09_local,7,7.0,2.0,66.8,50.7,51.1
R-009_1_E1_RE_SEC-09_local,8,8.0,2.0,64.3,48.6,47.8
R-009_1_E1_RE_SEC-09_local,9,9.0,2.0,62.6,51.1,50.5
R-009_1_E1_RE_SEC-09_local,10,10.0,2.0,61.6,51.0,52.3
R-009_1_E1_RE_SEC-09_local,11,11.0,2.0,60.5,47.7,47.2
