section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-009_1_E1_RE_SEC-05_local,1,1.0,2.0,77.0,69.5,75.9
R-009_1_E1_RE_SEC-05_local,2,2.0,2.0,69.0,54.0,51.1
R-009_1_E1_RE_SEC-05_local,3,3.0,2.0,61.2,46.4,46.2
R-009_1_E1_RE_SEC-05_local,4,4.0,2.0,57.5,45.4,44.7
R-009_1_E1_RE_SEC-05_local,5,5.0,2.0,54.6,43.4,44.4
R-009_1_E1_RE_SEC-05_local,6,6.0,2.0,52.6,41.7,41.0
R-009_1_E1_RE_SEC-05_local,7,7.0,2.0,50.9,41.4,41.2
R-009_1_E1_RE_SEC-05_local,8,8.0,2.0,49.8,42.7,42.7
R-009_1_E1_RE_SEC-05_local,9,9.0,2.0,49.0,42.1,41.4
R-009_1_E1_RE_SEC-05_local,10,10.0,2.0,48.2,41.1,42.4
R-009_1_E1_RE_SEC-05_local,11,11.0,2.0,47.6,41.7,40.2
