section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-006_1_E2_RE_SEC-05_local,1,1.0,2.0,90.4,82.2,79.0
BU-006_1_E2_RE_SEC-05_local,2,2.0,2.0,81.2,81.1,77.9
BU-006_1_E2_RE_SEC-05_local,3,3.0,2.0,84.1,83.3,87.3
BU-006_1_E2_RE_SEC-05_local,4,4.0,2.0,82.1,77.9,77.7
BU-006_1_E2_RE_SEC-05_local,5,5.0,2.0,81.5,82.6,82.2
BU-006_1_E2_RE_SEC-05_local,6,6.0,2.0,82.2,86.0,85.9
BU-006_1_E2_RE_SEC-05_local,7,7.0,2.0,82.8,88.4,88.4
BU-006_1_E2_RE_SEC-05_local,8,8.0,2.0,83.8,90.4,87.6
BU-006_1_E2_RE_SEC-05_local,9,9.0,2.0,84.5,89.5,90.0
BU-006_1_E2_RE_SEC-05_local,10,10.0,2.0,84.9,87.4,88.2
BU-006_1_E2_RE_SEC-05_local,11,11.0,2.0,85.1,88.3,86.3
