section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
R-002_1_E3_RE_SEC-09_local,1,1.0,2.0,106.2,97.0,94.6
R-002_1_E3_RE_SEC-09_local,2,2.0,2.0,96.4,90.2,92.5
R-002_1_E3_RE_SEC-09_local,3,3.0,2.0,95.3,89.6,86.9
R-002_1_E3_RE_SEC-09_local,4,4.0,2.0,92.9,85.4,85.2
R-002_1_E3_RE_SEC-09_local,5,5.0,2.0,91.3,87.0,87.6
R-002_1_E3_RE_SEC-09_local,6,6.0,2.0,90.9,86.9,89.1
R-002_1_E3_RE_SEC-09_local,7,7.0,2.0,90.1,75.9,72.3
R-002_1_E3_RE_SEC-09_local,8,8.0,2.0,87.3,63.6,65.2
R-002_1_E3_RE_SEC-09_local,9,9.0,2.0,84.3,65.5,62.6
R-002_1_E3_RE_SEC-09_local,10,10.0,2.0,82.9,72.1,74.2
