section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-078_1_E2_RE_SEC-07_local,1,1.0,2.0,130.2,124.7,122.2
BU-078_1_E2_RE_SEC-07_local,2,2.0,2.0,124.2,109.9,112.2
BU-078_1_E2_RE_SEC-07_local,3,3.0,2.0,116.5,91.5,86.4
BU-078_1_E2_RE_SEC-07_local,4,4.0,2.0,107.9,88.5,90.0
BU-078_1_E2_RE_SEC-07_local,5,5.0,2.0,105.4,89.1,92.2
BU-078_1_E2_RE_SEC-07_local,6,6.0,2.0,101.5,67.9,65.9
BU-078_1_E2_RE_SEC-07_local,7,7.0,2.0,94.8,54.7,57.4
BU-078_1_E2_RE_SEC-07_local,8,8.0,2.0,90.0,49.4,51.5
BU-078_1_E2_RE_SEC-07_local,9,9.0,2.0,84.9,39.6,37.7
BU-078_1_E2_RE_SEC-07_local,10,10.0,2.0,80.1,33.6,33.4
BU-078_1_E2_RE_SEC-07_local,11,11.0,2.0,75.7,29.0,30.4
