section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
BU-036_1_E1_RE_SEC-05_local,1,1.0,2.0,84.9,73.3,72.0
BU-036_1_E1_RE_SEC-05_local,2,2.0,2.0,71.6,62.2,64.0
BU-036_1_E1_RE_SEC-05_local,3,3.0,2.0,69.5,62.5,59.9
BU-036_1_E1_RE_SEC-05_local,4,4.0,2.0,67.0,58.6,59.8
BU-036_1_E1_RE_SEC-05_local,5,5.0,2.0,65.1,56.2,55.6
BU-036_1_E1_RE_SEC-05_local,6,6.0,2.0,63.3,51.9,51.5
BU-036_1_E1_RE_SEC-05_local,7,7.0,2.0,61.3,46.5,47.7
BU-036_1_E1_RE_SEC-05_local,8,8.0,2.0,59.1,29.7,30.5
BU-036_1_E1_RE_SEC-05_local,9,9.0,2.0,54.4,17.5,16.8
BU-036_1_E1_RE_SEC-05_local,10,10.0,2.0,50.9,17.2,16.9
BU-036_1_E1_RE_SEC-05_local,11,11.0,2.0,47.7,16.4,16.8
